part_id,stim_src_id,has_bug,stim_order,condition1,condition2,seq_num,duration,exercise,ai,tp_tn,zoom_self,summary_q,summary_q_len,contains_bug_q,bug_desc_q,used_exercise_modif,exercise_disrupt_concentration,exercise_help_concentration,exercise_more_prepared,exercise_less_prepared,read_ai,ai_deceptive,ai_suspicious,ai_confident,ai_dependable,satisfied_ease,satisfied_time,confidence,race/ethnic,gender,occupation,occupation_7_TEXT,um_year,prog_exp_1_to_10,describe_prog_contex,approx_writing_code,level_of_education,days_vigorous,minutes_vigorous,days_moderate,minutes_moderate,days_walking,minutes_walking,hours_sitting,language_at_home,language_prefer_info,how_well_speak_engl,how_well_read_engl,list_languages_1,list_lang_percents_1,list_languages_2,list_lang_percents_2,list_languages_3,list_lang_percents_3,list_languages_4,list_lang_percents_4,list_languages_5,list_lang_percents_5,bug_desc_q_len,file_path,defect_type,method_name,method_loc,file_loc,cyclomatic_compl,halstead_vocabulary,halstead_length,halstead_volume,halstead_difficulty,halstead_effort,halstead_time_seconds,halstead_estimated_bugs,project_name
WOJ7,17,True,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,1,1051.426,False,True,FN,zoom,"The method headCellRangeList() returns a list of cells in the header of an Excel which need to be merged. The cells which have the same header names and all also positioned contiguously are the ones which need to be merged. The method involves iterating through every cell in the header and adding their header names to a set, if not already present. At each cell, there is a check to see if the header name is the same as the one being checked for; if it is, this cell is added to the range of cells which need to be merged. If not, these cells are ignored. ",559.0,No,,,,,,,Yes,2.0,1.0,4.0,3.0,Somewhat disagree,Neither agree nor disagree,4.0,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,,stimuli/defect-seeded/fast-excel/ExcelWriteHeadProperty_headCellRangeList_UninitializedVariable.java,UninitializedVariable,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
WOJ7,6,False,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,2,860.873,False,True,TN,zoom,"The method upsertPipeline() is used to either insert or update a pipeline with certain store options using a PUT API, based on whether or not that pipeline is already present. Additionally, the pipeline being upserted is triggered to start execution using a POST API. In the method, separate objects are created corresponding to embedding, retriever and parser configurations. These objects are used to populate the pipeline object which is to be upserted. For both the PUT and POST APIs, the method throws an error if the API response is empty or is the API does not have a success status.",590.0,No,,,,,,,Yes,1.0,1.0,5.0,4.0,Agree,Agree,,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,,stimuli/clean/spring-ai-alibaba/DashScopeApi_upsertPipeline.java,,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
WOJ7,32,False,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,3,844.83,False,True,FP,zoom,"The method chooseExcelExecutor() is used to select an appropriate execution strategy for an excel workbook based on its file extension. The extensions that the method is equipped to handle are XLS, XLSX and CSV. In case of XLSX and CSV, the method directly creates a context object and assigns it to the excel executor. In case of XLS, the method checks whether the input workbook contains a file or an input stream. Then it decrypts the contents of the input if it has been encrypted previously, Finally, it creates a context object to assigns to the executor strategy. The method ensures that files or other resources which have been opened are closed. It also adds a layer of security to the excel workbook by setting a password on it if it does not already have one set. ",775.0,Yes,"The bug is present on line 91. The method valueOf() is used to map a string to an enumeration. However, on line 91 the valueOf() method takes an object of ReadWorkbook as an argument, which is likely incorrect since ReadWorkbook is a user defined class rather than a string. This will likely throw an error",,,,,,Yes,1.0,1.0,5.0,4.0,Agree,Agree,5.0,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,306.0,stimuli/clean/fast-excel/ExcelAnalyserImpl_chooseExcelExecutor.java,,chooseExcelExecutor,46,205,7,69,292,1783.6891413792257,26.0,46375.917675859855,2576.439870881103,0.5945630471264085,fast-excel
WOJ7,7,False,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,4,369.259,True,False,,zoom,"The method buildChain() is used to check whether a particular write handler is meant for cells, rows, sheets or workbooks. For each case, the method checks if the corresponding execution chain is empty. If it is, one is instantiated and then the handler is added to it. If not, the handler is added directly. Finally, the rite handler is added to a list of handlers. ",367.0,No,,No,1.0,4.0,3.0,3.0,,,,,,Somewhat agree,Agree,5.0,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,,stimuli/clean/fast-excel/AbstractWriteHolder_buildChain.java,,buildChain,55,408,16,40,286,1522.071,32.727,49813.247,2767.403,0.507357,fast-excel
WOJ7,24,True,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,5,652.563,True,False,,zoom,The method apply() is used to update a map. The method first filters out all the null values in the input parameters. The non-null values are added with a set of replaced values. The map is updated according to whether the output of sending the request to the client is a string type or map type object. The method also logs required information at various stages and catches exceptions during runtime. ,403.0,Yes,The bug is on lines 79-85. The transport and client do not need to be initialized in this function as they are not being used. ,No,1.0,3.0,2.0,2.0,,,,,,Somewhat agree,Agree,4.0,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,127.0,stimuli/defect-seeded/spring-ai-alibaba/McpNode_apply_ExtraConditional.java,ExtraConditional,apply,61,171,14,108,499,3370.688863579571,36.63636363636364,123489.78291114248,6860.54349506347,1.1235629545265235,spring-ai-alibaba
WOJ7,16,True,",17_FN,6_TN,32_FP,7,24,16,",no_exercise_ai,exercise_no_ai,6,480.144,True,False,,zoom,"The method put() is used to perform the transaction of inserting a document in a MongoDb database. First the client is initialized and a session is opened if the configuration is present. If the document required is not empty, we replace the existing checkpoint and add the document to the database. If the checkpoint is not present, we create one. The method ensure that the opened resouces are closed after the transaction is complete. Exceptions occurring during the transaction are being caught so that the transaction can be aborted. The runnable configuration of the transaction is returned by the method. ",612.0,No,,Yes,1.0,4.0,3.0,1.0,,,,,,Agree,Agree,5.0,Asian or Pacific Islander,Woman,Graduate student in Computer Science,,1st year,7,"Coursework or school assignments,Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons",4-5 years,Bachelor’s degree,4,40,3,20,7,30,7,Kannada,English,Very well,Very well,English,75,Kannada,15,Hindi,10,,,,,,stimuli/defect-seeded/spring-ai-alibaba/MongoSaver_put_MissingStatement.java,MissingStatement,put,62,207,6,114,559,3819.5855179180894,29.98863636363636,114544.16115665728,6363.564508703182,1.2731951726393635,spring-ai-alibaba
GEQ3,12,False,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,1,752.374,True,False,,zoom,This method is checking for Heads that reference the same span of columns. It does this by generating all spans of columns and checking if that span of columns has been named.,175.0,Yes,There are some very bad code smells like the second loop with a temp secondary data structure and a goto. It would take me a very long time to trace exactly where a bug would be.,No,4.0,1.0,2.0,4.0,,,,,,Strongly disagree,Disagree,2.0,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,178.0,stimuli/clean/fast-excel/ExcelWriteHeadProperty_headCellRangeList.java,,headCellRangeList,48,123,13,62,419,2494.808,53.806,134234.544,7457.475,0.831603,fast-excel
GEQ3,14,True,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,2,246.107,True,False,,zoom,"This method attaches a comment to a cell when writing an Excel sheet to a file. It detects whether the file is in XLSX format or another format to determine the location to anchor the comment, then creates the right kind of object that attaches the comment to the cell.",269.0,Yes,"Line 180 - this reassignment of anchor overwrites the HSSFClientAnchor that was just created. If the author intended this to be overwritten, they would not have written the if/else block.",No,3.0,2.0,1.0,4.0,,,,,,Agree,Agree,7.0,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,187.0,stimuli/defect-seeded/fast-excel/AbstractExcelWriteExecutor_fillComment_ExtraAssignment.java,ExtraAssignment,fillComment,46,295,5,71,432,2656.691,26.151,69474.97,3859.721,0.885564,fast-excel
GEQ3,21,True,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,3,340.064,True,False,,zoom,This method creates the analysisContext and excelReadExecutor that matches the file type of a workbook.,103.0,Yes,"On line 111, there is a return statement inside a try block with resources being reclaimed in a finally block. I don't know Java sematics well enough to know whether this will result in decryptedStream being closed prematurely or whether this will result in a resource leak.",No,3.0,2.0,3.0,4.0,,,,,,Agree,Agree,5.0,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,274.0,stimuli/defect-seeded/fast-excel/ExcelAnalyserImpl_chooseExcelExecutor_WrongMethod.java,WrongMethod,chooseExcelExecutor,46,205,7,69,292,1783.6891413792257,26.0,46375.917675859855,2576.439870881103,0.5945630471264085,fast-excel
GEQ3,27,False,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,4,304.714,False,True,FP,zoom,The method initializes parts of requestSpec based on the HttpRequestNodeBody passed in. It calls replaceVariables on each part that is passed through. The initialization depends on the type of data passed in.,208.0,Yes,I would investigate what the AI said about the MIME type. I would not be able to find something like this without more experience with this code base.,,,,,,Yes,2.0,2.0,3.0,3.0,Neither agree nor disagree,Agree,4.0,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,150.0,stimuli/clean/spring-ai-alibaba/HttpNode_initBody.java,,initBody,75,611,15,115,643,4401.650102757233,49.32098765432099,217093.7303767302,12060.762798707234,1.4672167009190775,spring-ai-alibaba
GEQ3,2,True,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,5,304.679,False,True,TP,zoom,This method creates and launches a pipeline by constructing some configuration objects then passing them to a web API.,118.0,Yes,The AI is correct that there is a use of pipelineId on line 776 when that variable is never initialized.,,,,,,Yes,1.0,3.0,4.0,3.0,Disagree,Agree,,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,104.0,stimuli/defect-seeded/spring-ai-alibaba/DashScopeApi_upsertPipeline_UninitializedVariable.java,UninitializedVariable,upsertPipeline,62,960,9,119,533,3674.938,23.599,86724.706,4818.039,1.224979,spring-ai-alibaba
GEQ3,15,False,",12,14,21,27_FP,2_TP,15_TN,",exercise_no_ai,no_exercise_ai,6,256.391,False,True,TN,zoom,"This method launches each of the tools in an AssistantMessage. It finds the matching callback. If all the tools can returnCorrect, it does so.",142.0,No,,,,,,,Yes,2.0,3.0,3.0,3.0,Somewhat agree,Somewhat agree,4.0,White or Caucasian,Man,Full or part-time job in Computer Science field,,,8,"Personal or hobby projects,Coursework or school assignments,Open source contributions (e.g., Github),Paid internship or jobs,Research or academic projects,Competitive programming or Hackathons,Studying for coding interviews (e.g., LeetCode, HackerRank, etc.)",Over 9 years,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",3,45,5,60,7,45,6,English,English,Very well,Very well,English,95,French,5,Hebrew,0,Chinese,0,,,,stimuli/clean/spring-ai-alibaba/ObservableToolCallingManager_executeToolCall.java,,executeToolCall,49,233,7,97,376,2481.567,24.718,61340.148,3407.786,0.827189,spring-ai-alibaba
